,Imagem,FEX-esperada,FEX-detectada
2295,4468,sad,sad
2296,4480,sad,sad
2297,4503,sad,sad
2298,4520,sad,angry
2299,4524,sad,sad
2300,452,sad,angry
2301,4545,sad,sad
2302,4566,sad,sad
2303,4571,sad,neutral
2304,4583,sad,sad
2305,4594,sad,neutral
2306,4606,sad,surprise
2307,4622,sad,sad
2308,4624,sad,sad
2309,4629,sad,angry
2310,4653,sad,sad
2311,4666,sad,sad
2312,4667,sad,sad
2313,4684,sad,sad
2314,4686,sad,sad
2315,4701,sad,neutral
2316,4702,sad,neutral
2317,4705,sad,neutral
2318,4715,sad,neutral
2319,4731,sad,angry
2320,4733,sad,sad
2321,4763,sad,sad
2322,4765,sad,sad
2323,4774,sad,neutral
2324,4777,sad,disgust
2325,4795,sad,sad
2326,4803,sad,neutral
2327,4819,sad,neutral
2328,4834,sad,sad
2329,4847,sad,sad
2330,4861,sad,neutral
2331,4868,sad,happy
2332,4870,sad,sad
2333,4887,sad,happy
2334,4941,sad,sad
2335,4961,sad,sad
2336,4970,sad,happy
2337,4971,sad,sad
2338,5007,sad,sad
2339,5015,sad,sad
2340,5036,sad,neutral
2341,5045,sad,sad
2342,5062,sad,sad
2343,5064,sad,neutral
2344,5066,sad,neutral
2345,5075,sad,sad
2346,507,sad,sad
2347,5087,sad,sad
2348,5094,sad,sad
2349,50,sad,sad
2350,5127,sad,sad
2351,5131,sad,sad
2352,515,sad,sad
2353,5167,sad,sad
2354,5178,sad,sad
2355,5188,sad,sad
2356,5206,sad,surprise
2357,520,sad,fear
2358,5223,sad,happy
2359,5233,sad,neutral
2360,5246,sad,sad
2361,5261,sad,neutral
2362,5262,sad,sad
2363,5269,sad,sad
2364,5272,sad,happy
2365,5276,sad,sad
2366,5277,sad,angry
2367,5301,sad,sad
2368,5312,sad,sad
2369,5322,sad,sad
2370,5334,sad,sad
2371,5358,sad,sad
2372,5375,sad,happy
2373,5396,sad,sad
2374,5417,sad,sad
2375,5418,sad,neutral
2376,545,sad,angry
2377,5460,sad,sad
2378,547,sad,angry
2379,5481,sad,sad
2380,548,sad,sad
2381,5495,sad,sad
2382,551,sad,sad
2383,556,sad,neutral
2384,567,sad,neutral
2385,575,sad,neutral
2386,586,sad,sad
2387,590,sad,happy
2388,602,sad,neutral
2389,610,sad,neutral
2390,615,sad,sad
2391,623,sad,sad
2392,668,sad,disgust
2393,694,sad,sad
2394,698,sad,angry
2395,711,sad,sad
2396,731,sad,sad
2397,734,sad,surprise
2398,777,sad,sad
2399,809,sad,sad
2400,824,sad,sad
2401,834,sad,sad
2402,853,sad,neutral
2403,855,sad,neutral
2404,862,sad,neutral
2405,871,sad,sad
2406,883,sad,sad
2407,908,sad,sad
2408,917,sad,sad
2409,91,sad,neutral
2410,922,sad,happy
2411,928,sad,sad
2412,970,sad,sad
2413,973,sad,sad
2414,978,sad,surprise
2415,100,surprise,neutral
2416,1024,surprise,happy
2417,1040,surprise,sad
2418,1077,surprise,surprise
2419,1124,surprise,happy
2420,1127,surprise,surprise
2421,1148,surprise,surprise
2422,1167,surprise,happy
2423,1178,surprise,surprise
2424,1184,surprise,surprise
2425,1229,surprise,surprise
2426,123,surprise,surprise
2427,1243,surprise,surprise
2428,1265,surprise,surprise
2429,1275,surprise,neutral
2430,1279,surprise,neutral
2431,1280,surprise,surprise
2432,1285,surprise,surprise
2433,1286,surprise,surprise
2434,1323,surprise,happy
2435,1334,surprise,surprise
2436,1356,surprise,surprise
2437,1359,surprise,neutral
2438,1361,surprise,neutral
2439,1365,surprise,surprise
2440,1383,surprise,surprise
2441,1398,surprise,fear
2442,139,surprise,surprise
2443,1406,surprise,happy
2444,1428,surprise,happy
2445,1441,surprise,neutral
2446,1466,surprise,angry
2447,1510,surprise,surprise
2448,1512,surprise,disgust
2449,1530,surprise,sad
2450,153,surprise,neutral
2451,1540,surprise,happy
2452,1542,surprise,fear
2453,1553,surprise,surprise
2454,1596,surprise,surprise
2455,1601,surprise,surprise
2456,1613,surprise,surprise
2457,1636,surprise,fear
2458,1645,surprise,surprise
2459,1652,surprise,surprise
2460,1667,surprise,surprise
2461,1709,surprise,fear
2462,1712,surprise,surprise
2463,1730,surprise,fear
2464,1745,surprise,surprise
2465,1765,surprise,surprise
2466,1767,surprise,happy
2467,1774,surprise,surprise
2468,1790,surprise,fear
2469,1791,surprise,surprise
2470,1806,surprise,happy
2471,1827,surprise,fear
2472,1838,surprise,surprise
2473,1839,surprise,sad
2474,1850,surprise,surprise
2475,1862,surprise,surprise
2476,1865,surprise,surprise
2477,1902,surprise,neutral
2478,1907,surprise,surprise
2479,1920,surprise,surprise
2480,1940,surprise,neutral
2481,1944,surprise,neutral
2482,194,surprise,surprise
2483,1953,surprise,surprise
2484,1967,surprise,neutral
2485,1971,surprise,surprise
2486,1982,surprise,happy
2487,1998,surprise,happy
2488,1999,surprise,happy
2489,2010,surprise,neutral
2490,2012,surprise,surprise
2491,2013,surprise,happy
2492,2026,surprise,surprise
2493,2028,surprise,surprise
2494,203,surprise,surprise
2495,2056,surprise,happy
2496,2066,surprise,neutral
2497,2078,surprise,surprise
2498,2095,surprise,surprise
2499,2099,surprise,neutral
2500,2103,surprise,neutral
2501,2117,surprise,neutral
2502,2119,surprise,surprise
2503,2154,surprise,happy
2504,2161,surprise,surprise
2505,2184,surprise,neutral
2506,2196,surprise,surprise
2507,2207,surprise,neutral
2508,2218,surprise,surprise
2509,221,surprise,neutral
2510,2236,surprise,surprise
2511,2259,surprise,surprise
2512,226,surprise,disgust
2513,2270,surprise,sad
2514,2287,surprise,neutral
2515,2290,surprise,surprise
2516,2298,surprise,neutral
2517,2301,surprise,surprise
2518,2317,surprise,surprise
2519,2332,surprise,sad
2520,233,surprise,surprise
2521,2357,surprise,fear
2522,2378,surprise,surprise
2523,2385,surprise,surprise
2524,2388,surprise,surprise
2525,2393,surprise,surprise
2526,2410,surprise,surprise
2527,2448,surprise,surprise
2528,2449,surprise,surprise
2529,2460,surprise,disgust
2530,2466,surprise,surprise
2531,2472,surprise,surprise
2532,2505,surprise,happy
2533,2523,surprise,surprise
2534,2539,surprise,neutral
2535,2544,surprise,surprise
2536,2556,surprise,surprise
2537,2558,surprise,disgust
2538,2572,surprise,angry
2539,2575,surprise,disgust
2540,257,surprise,neutral
2541,258,surprise,neutral
2542,2599,surprise,surprise
2543,2604,surprise,neutral
2544,2611,surprise,surprise
2545,2640,surprise,surprise
2546,2651,surprise,surprise
2547,2657,surprise,surprise
2548,2666,surprise,surprise
2549,2674,surprise,surprise
2550,269,surprise,surprise
2551,2711,surprise,disgust
2552,2717,surprise,neutral
2553,2720,surprise,fear
2554,2723,surprise,surprise
2555,272,surprise,surprise
2556,2745,surprise,surprise
2557,2784,surprise,surprise
2558,2848,surprise,sad
2559,2853,surprise,surprise
2560,290,surprise,fear
2561,291,surprise,neutral
2562,2936,surprise,surprise
2563,2938,surprise,surprise
2564,2945,surprise,sad
2565,2949,surprise,neutral
2566,2978,surprise,surprise
2567,2983,surprise,surprise
2568,2994,surprise,surprise
2569,3014,surprise,neutral
2570,3019,surprise,disgust
2571,3023,surprise,surprise
2572,3043,surprise,surprise
2573,3073,surprise,neutral
2574,3088,surprise,surprise
2575,3097,surprise,surprise
2576,30,surprise,surprise
2577,3120,surprise,neutral
2578,3128,surprise,surprise
2579,3154,surprise,surprise
2580,3167,surprise,happy
2581,3179,surprise,neutral
2582,3188,surprise,neutral
2583,3201,surprise,disgust
2584,3225,surprise,surprise
2585,3226,surprise,happy
2586,3236,surprise,fear
2587,3240,surprise,surprise
2588,3267,surprise,fear
2589,3281,surprise,surprise
2590,3285,surprise,surprise
2591,3291,surprise,happy
2592,329,surprise,neutral
2593,3315,surprise,surprise
2594,3327,surprise,neutral
2595,3328,surprise,surprise
2596,3331,surprise,neutral
2597,3375,surprise,surprise
2598,3377,surprise,happy
2599,3385,surprise,neutral
2600,3420,surprise,surprise
2601,3422,surprise,happy
2602,3445,surprise,surprise
2603,3464,surprise,surprise
2604,3467,surprise,happy
2605,3470,surprise,surprise
2606,3486,surprise,fear
2607,3545,surprise,surprise
2608,3553,surprise,surprise
2609,3554,surprise,surprise
2610,3564,surprise,fear
2611,3573,surprise,angry
2612,3588,surprise,fear
2613,3595,surprise,surprise
2614,3606,surprise,surprise
2615,3631,surprise,surprise
2616,3645,surprise,angry
2617,3662,surprise,surprise
2618,3692,surprise,surprise
2619,3693,surprise,surprise
2620,36,surprise,surprise
2621,3706,surprise,neutral
2622,3714,surprise,surprise
2623,3721,surprise,surprise
2624,3749,surprise,sad
2625,3783,surprise,angry
2626,3786,surprise,sad
2627,378,surprise,happy
2628,3802,surprise,angry
2629,3803,surprise,disgust
2630,3806,surprise,neutral
2631,3808,surprise,sad
2632,3834,surprise,neutral
2633,3838,surprise,surprise
2634,3840,surprise,happy
2635,3842,surprise,neutral
2636,3843,surprise,happy
2637,3844,surprise,surprise
2638,3855,surprise,surprise
2639,3870,surprise,sad
2640,3876,surprise,disgust
2641,3878,surprise,surprise
2642,3893,surprise,surprise
2643,3897,surprise,surprise
2644,3916,surprise,surprise
2645,391,surprise,neutral
2646,3961,surprise,surprise
2647,3972,surprise,neutral
2648,3976,surprise,fear
2649,397,surprise,surprise
2650,3981,surprise,sad
2651,3984,surprise,neutral
2652,4092,surprise,neutral
2653,4104,surprise,disgust
2654,4149,surprise,fear
2655,4160,surprise,neutral
2656,4167,surprise,neutral
2657,4169,surprise,surprise
2658,4183,surprise,happy
2659,418,surprise,surprise
2660,4196,surprise,surprise
2661,4215,surprise,happy
2662,4216,surprise,surprise
2663,4238,surprise,neutral
2664,4271,surprise,sad
2665,4299,surprise,fear
2666,4310,surprise,neutral
2667,431,surprise,surprise
2668,4341,surprise,surprise
2669,4355,surprise,disgust
2670,4360,surprise,surprise
2671,4364,surprise,surprise
2672,4375,surprise,surprise
2673,4376,surprise,surprise
2674,4379,surprise,neutral
2675,437,surprise,surprise
2676,4382,surprise,surprise
2677,4384,surprise,surprise
2678,4438,surprise,surprise
2679,444,surprise,sad
2680,4463,surprise,neutral
2681,4464,surprise,surprise
2682,448,surprise,surprise
2683,4490,surprise,surprise
2684,4497,surprise,neutral
2685,4500,surprise,surprise
2686,4518,surprise,neutral
2687,4519,surprise,fear
2688,4531,surprise,fear
2689,454,surprise,sad
2690,4554,surprise,surprise
2691,4568,surprise,disgust
2692,4576,surprise,surprise
2693,4585,surprise,surprise
2694,4591,surprise,surprise
2695,4621,surprise,happy
2696,4634,surprise,happy
2697,4636,surprise,neutral
2698,4682,surprise,happy
2699,4689,surprise,neutral
2700,4690,surprise,surprise
2701,4693,surprise,surprise
2702,4696,surprise,sad
2703,4698,surprise,fear
2704,4714,surprise,neutral
2705,4743,surprise,surprise
2706,4751,surprise,surprise
2707,4759,surprise,surprise
2708,4766,surprise,fear
2709,476,surprise,angry
2710,4770,surprise,fear
2711,4780,surprise,happy
2712,4787,surprise,surprise
2713,4810,surprise,surprise
2714,4821,surprise,surprise
2715,4830,surprise,surprise
2716,4833,surprise,surprise
2717,483,surprise,happy
2718,4843,surprise,surprise
2719,4865,surprise,surprise
2720,4876,surprise,surprise
2721,4894,surprise,surprise
2722,4913,surprise,neutral
2723,4918,surprise,surprise
2724,491,surprise,surprise
2725,4923,surprise,surprise
2726,4948,surprise,sad
2727,4952,surprise,surprise
2728,4960,surprise,surprise
2729,4968,surprise,angry
2730,4980,surprise,sad
2731,4988,surprise,surprise
2732,4997,surprise,fear
2733,5001,surprise,neutral
2734,5011,surprise,surprise
2735,5023,surprise,surprise
2736,5035,surprise,surprise
2737,5049,surprise,happy
2738,5056,surprise,surprise
2739,5100,surprise,neutral
2740,5108,surprise,surprise
2741,5111,surprise,surprise
2742,5122,surprise,happy
2743,5128,surprise,surprise
2744,5133,surprise,surprise
2745,5175,surprise,neutral
2746,5185,surprise,fear
2747,518,surprise,surprise
2748,5196,surprise,surprise
2749,5231,surprise,surprise
2750,5234,surprise,neutral
2751,5243,surprise,surprise
2752,5249,surprise,surprise
2753,525,surprise,surprise
2754,5260,surprise,surprise
2755,526,surprise,neutral
2756,5279,surprise,happy
2757,5296,surprise,sad
2758,5333,surprise,surprise
2759,5338,surprise,surprise
2760,533,surprise,surprise
2761,5368,surprise,surprise
2762,5378,surprise,disgust
2763,5386,surprise,neutral
2764,5424,surprise,surprise
2765,5427,surprise,surprise
2766,5429,surprise,surprise
2767,5430,surprise,neutral
2768,5433,surprise,surprise
2769,5436,surprise,surprise
2770,543,surprise,happy
2771,5494,surprise,sad
2772,552,surprise,surprise
2773,563,surprise,fear
2774,570,surprise,surprise
2775,594,surprise,surprise
2776,60,surprise,neutral
2777,612,surprise,surprise
2778,625,surprise,surprise
2779,62,surprise,happy
2780,631,surprise,surprise
2781,635,surprise,angry
2782,656,surprise,surprise
2783,664,surprise,surprise
2784,673,surprise,happy
2785,692,surprise,surprise
2786,69,surprise,surprise
2787,705,surprise,surprise
2788,707,surprise,fear
2789,724,surprise,neutral
2790,741,surprise,surprise
2791,749,surprise,surprise
2792,754,surprise,neutral
2793,796,surprise,sad
2794,79,surprise,happy
2795,806,surprise,surprise
2796,819,surprise,neutral
2797,81,surprise,surprise
2798,835,surprise,neutral
2799,848,surprise,surprise
2800,858,surprise,surprise
2801,860,surprise,surprise
2802,874,surprise,happy
2803,905,surprise,angry
2804,925,surprise,fear
2805,934,surprise,surprise
2806,935,surprise,surprise
2807,958,surprise,surprise
2808,965,surprise,surprise
2809,988,surprise,surprise
2810,999,surprise,surprise
